"Date","Realized_Volatility"
2014-07-23,3.07266113405237e-06
2014-07-24,2.38179930404617e-07
2014-07-25,2.36287964631836e-05
2014-07-28,8.30093275445294e-08
2014-07-29,2.05940649275488e-05
2014-07-30,3.71014010339605e-09
2014-07-31,0.000408118062804521
2014-08-01,8.19800718717022e-06
2014-08-04,5.13130739045159e-05
2014-08-05,9.47250443582696e-05
2014-08-06,2.44560379021007e-10
2014-08-07,3.10484705517208e-05
2014-08-08,0.000131455914432854
2014-08-11,7.59346928304588e-06
2014-08-12,2.68298625804553e-06
2014-08-13,4.46861112148107e-05
2014-08-14,1.88043499881284e-05
2014-08-15,3.76686700440993e-09
2014-08-18,7.21732351355264e-05
2014-08-19,2.48820412638453e-05
2014-08-20,6.12437906195261e-06
2014-08-21,8.67624878030967e-06
2014-08-22,3.97832910679626e-06
2014-08-25,2.28135562303634e-05
2014-08-26,1.10361095974169e-06
2014-08-27,2.49860452324552e-09
2014-08-28,2.86059901226789e-06
2014-08-29,1.09886570087415e-05
2014-09-02,2.96169114749758e-07
2014-09-03,6.07534122669862e-07
2014-09-04,2.35806491751265e-06
2014-09-05,2.52330175053707e-05
2014-09-08,9.47313510292927e-06
2014-09-09,4.31192050392215e-05
2014-09-10,1.32455497202582e-05
2014-09-11,7.77071806488067e-07
2014-09-12,3.5765249848822e-05
2014-09-15,5.04673485327846e-07
2014-09-16,5.55995014811636e-05
2014-09-17,1.67652019283321e-06
2014-09-18,2.38071501146965e-05
2014-09-19,2.27895016005071e-07
2014-09-22,6.47317200742583e-05
2014-09-23,3.35617464850896e-05
2014-09-24,6.0870841342584e-05
2014-09-25,0.000265719773278612
2014-09-26,7.2918980543884e-05
2014-09-29,6.50275937285712e-06
2014-09-30,7.78307635091705e-06
2014-10-01,0.000177878399459751
2014-10-02,2.64538254896108e-11
2014-10-03,0.00012329072184767
2014-10-06,2.45356510537619e-06
2014-10-07,0.000232306938130969
2014-10-08,0.000299668903280562
2014-10-09,0.000435884556081342
2014-10-10,0.000132643132330147
2014-10-13,0.000275727127656875
2014-10-14,2.48888385745816e-06
2014-10-15,6.61505807008103e-05
2014-10-16,2.10154892039242e-08
2014-10-17,0.000163886425743278
2014-10-20,8.28303146530466e-05
2014-10-21,0.000375792602129416
2014-10-22,5.36717509040745e-05
2014-10-23,0.000149531460820902
2014-10-24,4.94024855862093e-05
2014-10-27,2.2580979096691e-06
2014-10-28,0.000140858077493094
2014-10-29,1.92187202591115e-06
2014-10-30,3.85740024541891e-05
2014-10-31,0.000136028233615473
2014-11-03,1.41440871559529e-08
2014-11-04,8.03072425764019e-06
2014-11-05,3.23113922359843e-05
2014-11-06,1.42008660265865e-05
2014-11-07,1.2216781425114e-07
2014-11-10,9.70526243879346e-06
2014-11-11,4.85044873330026e-07
2014-11-12,4.91909467106481e-07
2014-11-13,2.80586781466816e-07
2014-11-14,5.77159055515876e-08
2014-11-17,5.40355511039732e-07
2014-11-18,2.62230981031708e-05
2014-11-19,2.25686585665655e-06
2014-11-20,3.86186959878715e-06
2014-11-21,2.72819499038501e-05
2014-11-24,8.17919853951451e-06
2014-11-25,1.32409085548833e-06
2014-11-26,7.85149805361964e-06
2014-11-28,6.48040844413456e-06
2014-12-01,4.69607218046764e-05
2014-12-02,4.05026185344281e-05
2014-12-03,1.4120112642931e-05
2014-12-04,1.35157303154754e-06
2014-12-05,2.76833558956819e-06
2014-12-08,5.30424116332449e-05
2014-12-09,5.65734910526376e-08
2014-12-10,0.000271792191662166
2014-12-11,2.04795526314994e-05
2014-12-12,0.00026720694387786
2014-12-15,4.04850491396132e-05
2014-12-16,7.2680055772273e-05
2014-12-17,0.000405944855417205
2014-12-18,0.000563178153966062
2014-12-19,2.07902983939289e-05
2014-12-22,1.44645012318232e-05
2014-12-23,3.04446184370903e-06
2014-12-24,1.94062288023247e-08
2014-12-26,1.09171427739513e-05
2014-12-29,7.42015865924251e-07
2014-12-30,2.40158120898319e-05
2014-12-31,0.000107420446604719
2015-01-02,1.15614602193086e-07
2015-01-05,0.000340299687116871
2015-01-06,7.98030393689166e-05
2015-01-07,0.000133696860218387
2015-01-08,0.000314358861817207
2015-01-09,7.12221583021745e-05
2015-01-12,6.60419013205782e-05
2015-01-13,6.66613240368044e-06
2015-01-14,3.39892377674352e-05
2015-01-15,8.63208786402822e-05
2015-01-16,0.000177819376289158
2015-01-20,2.39863409996362e-06
2015-01-21,2.22827900257132e-05
2015-01-22,0.000229653204642677
2015-01-23,3.03232633783754e-05
2015-01-26,6.58008686116094e-06
2015-01-27,0.000181664242447095
2015-01-28,0.000184620232639531
2015-01-29,9.00509339990753e-05
2015-01-30,0.000171010518421056
2015-02-02,0.000165873019894451
2015-02-03,0.000205527736549654
2015-02-04,1.73447808346329e-05
2015-02-05,0.00010483324477383
2015-02-06,1.17239650869065e-05
2015-02-09,1.81155730680898e-05
2015-02-10,0.000112762726769595
2015-02-11,8.429737458692e-10
2015-02-12,9.21272681723879e-05
2015-02-13,1.65360906511924e-05
2015-02-17,2.54817272519125e-06
2015-02-18,9.8821343998274e-08
2015-02-19,1.12916491071744e-06
2015-02-20,3.73057427051548e-05
2015-02-23,9.20425868516045e-08
2015-02-24,7.58987330401734e-06
2015-02-25,5.8678198852695e-07
2015-02-26,2.18187944784289e-06
2015-02-27,8.76564411445907e-06
2015-03-02,3.72861447247267e-05
2015-03-03,2.0692241965762e-05
2015-03-04,1.93438222064348e-05
2015-03-05,1.42889808338457e-06
2015-03-06,0.000203785799275429
2015-03-09,1.54973105207049e-05
2015-03-10,0.00029264332257542
2015-03-11,3.68455962745254e-06
2015-03-12,0.000156818070541086
2015-03-13,3.71275382373504e-05
2015-03-16,0.000180711803023667
2015-03-17,1.10602652435465e-05
2015-03-18,0.000146049678304668
2015-03-19,2.38582340312945e-05
2015-03-20,8.05036422219234e-05
2015-03-23,3.05290564970328e-06
2015-03-24,3.79252217803034e-05
2015-03-25,0.000215089400902374
2015-03-26,5.66597441976302e-06
2015-03-27,5.59682382926027e-06
2015-03-30,0.000147923551655682
2015-03-31,7.80516805622286e-05
2015-04-01,1.5786748952499e-05
2015-04-02,1.24147161365486e-05
2015-04-06,4.33895260590378e-05
2015-04-07,4.26023102211768e-06
2015-04-08,7.17672786768184e-06
2015-04-09,1.97809311516583e-05
2015-04-10,2.69296326046099e-05
2015-04-13,2.10846898810253e-05
2015-04-14,2.65179162056842e-06
2015-04-15,2.63681124922247e-05
2015-04-16,6.06446513072459e-07
2015-04-17,0.000129406645796843
2015-04-20,8.45066265752729e-05
2015-04-21,2.19544231263562e-06
2015-04-22,2.57513911358822e-05
2015-04-23,5.54574637192125e-06
2015-04-24,5.06370078258614e-06
2015-04-27,1.72217799056248e-05
2015-04-28,7.64746170209575e-06
2015-04-29,1.40426179892265e-05
2015-04-30,0.000103643660062779
2015-05-01,0.00011802164122068
2015-05-04,8.62263963128144e-06
2015-05-05,0.000141800543986764
2015-05-06,1.99423080524755e-05
2015-05-07,1.41881077608556e-05
2015-05-08,0.000178707380611988
2015-05-11,2.60360823875045e-05
2015-05-12,8.72609496379449e-06
2015-05-13,9.30257872991831e-08
2015-05-14,0.000114952797945791
2015-05-15,5.90006533722969e-07
2015-05-18,9.26175080570318e-06
2015-05-19,4.14197273080882e-07
2015-05-20,8.66666879933741e-07
2015-05-21,5.45290641512762e-06
2015-05-22,5.00141853683077e-06
2015-05-26,0.00010681646048006
2015-05-27,8.31911621113986e-05
2015-05-28,1.60671828491513e-06
2015-05-29,4.01767747390366e-05
2015-06-01,4.23266227348514e-06
2015-06-02,1.01829323473165e-06
2015-06-03,4.48012031223956e-06
2015-06-04,7.50053378816363e-05
2015-06-05,2.06558762519844e-06
2015-06-08,4.2192304108568e-05
2015-06-09,1.74946044386652e-07
2015-06-10,0.000143292672797015
2015-06-11,3.01757462581082e-06
2015-06-12,4.92646013959676e-05
2015-06-15,2.14673727192141e-05
2015-06-16,3.21912179653959e-05
2015-06-17,3.91123556651463e-06
2015-06-18,9.71013170644061e-05
2015-06-19,2.8277031818874e-05
2015-06-22,3.69222478471103e-05
2015-06-23,4.0407180411814e-07
2015-06-24,5.44712742190792e-05
2015-06-25,8.86850875670552e-06
2015-06-26,1.52221505295941e-07
2015-06-29,0.000444660283057112
2015-06-30,7.04882509301929e-06
2015-07-01,4.77770771217221e-05
2015-07-02,9.49072416872374e-08
2015-07-06,1.4970961678217e-05
2015-07-07,3.67546409543301e-05
2015-07-08,0.000282003670540416
2015-07-09,5.10600747874053e-06
2015-07-10,0.000150380835078885
2015-07-13,0.000121115934918984
2015-07-14,1.97426770541987e-05
2015-07-15,5.40601827773879e-07
2015-07-16,6.37240332455515e-05
2015-07-17,1.22228861679058e-06
2015-07-20,5.94343278226988e-07
2015-07-21,1.82397005468577e-05
2015-07-22,5.71480111575735e-06
2015-07-23,3.24012570905325e-05
2015-07-24,0.00011579956643397
2015-07-27,3.35444267336966e-05
2015-07-28,0.000151537917007963
2015-07-29,5.31753484733918e-05
2015-07-30,8.04681243814243e-10
2015-07-31,5.17154809795783e-06
2015-08-03,7.62143105743265e-06
2015-08-04,5.07258126506646e-06
2015-08-05,9.67109353993596e-06
2015-08-06,6.0578138768988e-05
2015-08-07,8.28877260731497e-06
2015-08-10,0.000161972345204583
2015-08-11,9.22188512517642e-05
2015-08-12,9.01747069710585e-07
2015-08-13,1.628242016778e-06
2015-08-14,1.52438105086024e-05
2015-08-17,2.70180782226799e-05
2015-08-18,6.91155127585003e-06
2015-08-19,6.87097824169085e-05
2015-08-20,0.000454796589291806
2015-08-21,0.00104776786144017
2015-08-24,0.00161696025643322
2015-08-25,0.000185347796055406
2015-08-26,0.00146622361238496
2015-08-27,0.000576348268132743
2015-08-28,3.7033451053538e-07
2015-08-31,7.10156548089753e-05
2015-09-01,0.000901359503561042
2015-09-02,0.000328612471228033
2015-09-03,1.35516536163354e-06
2015-09-04,0.000238650243367448
2015-09-08,0.00061373309997049
2015-09-09,0.000195861026177961
2015-09-10,2.77104902899745e-05
2015-09-11,2.00435867084487e-05
2015-09-14,1.67939418657664e-05
2015-09-15,0.000162554534699099
2015-09-16,7.51297291089851e-05
2015-09-17,6.57586242008886e-06
2015-09-18,0.000265567143318608
2015-09-21,2.07515965804487e-05
2015-09-22,0.000153634290185286
2015-09-23,4.20555189521287e-06
2015-09-24,1.13478154300564e-05
2015-09-25,2.17064488380552e-07
2015-09-28,0.000676062981932989
2015-09-29,1.51805541040659e-06
2015-09-30,0.000357054984036214
2015-10-01,3.88854215112216e-06
2015-10-02,0.000202031911913218
2015-10-05,0.00032850089021093
2015-10-06,1.29217914808974e-05
2015-10-07,6.40563301102413e-05
2015-10-08,7.70845393867835e-05
2015-10-09,5.25405435681186e-07
2015-10-12,1.6247695297742e-06
2015-10-13,4.69063859384459e-05
2015-10-14,2.23486030271578e-05
2015-10-15,0.000217372306450044
2015-10-16,2.07941597318836e-05
2015-10-19,7.3175088715318e-08
2015-10-20,2.02237141317415e-06
2015-10-21,3.41342092792138e-05
2015-10-22,0.000271948035192784
2015-10-23,0.000120339890082918
2015-10-26,3.66696839870228e-06
2015-10-27,6.54022246295057e-06
2015-10-28,0.000138544399249518
2015-10-29,2.02387858124631e-07
2015-10-30,2.32466856718217e-05
2015-11-02,0.000139331496622027
2015-11-03,7.42209886032396e-06
2015-11-04,1.26143380501828e-05
2015-11-05,1.28321263242748e-06
2015-11-06,1.20882620160421e-07
2015-11-09,9.74423792251538e-05
2015-11-10,2.27845486027569e-06
2015-11-11,1.04542762357114e-05
2015-11-12,0.000198504523526314
2015-11-13,0.000127027335750937
2015-11-16,0.000218841807561902
2015-11-17,1.79634248563993e-06
2015-11-18,0.000257064460294249
2015-11-19,1.26279232697428e-06
2015-11-20,1.44624688628163e-05
2015-11-23,1.52676627813814e-06
2015-11-24,1.49145142806674e-06
2015-11-25,1.66772984340952e-08
2015-11-27,3.52172884519051e-07
2015-11-30,2.16392445389541e-05
2015-12-01,0.000112868078744042
2015-12-02,0.000122248240794716
2015-12-03,0.000209607458546932
2015-12-04,0.00041281528722209
2015-12-07,4.91968126783921e-05
2015-12-08,4.23938062932616e-05
2015-12-09,6.03587029575926e-05
2015-12-10,5.05735591108856e-06
2015-12-11,0.000384703808342612
2015-12-14,2.25082692348583e-05
2015-12-15,0.000111568098493858
2015-12-16,0.000207666419859286
2015-12-17,0.000229667254883303
2015-12-18,0.000322471626930271
2015-12-21,6.0036257138094e-05
2015-12-22,7.70549622147212e-05
2015-12-23,0.00015231500484893
2015-12-24,2.55972929951913e-06
2015-12-28,4.75648382644465e-06
2015-12-29,0.000111802374043869
2015-12-30,5.24668259408446e-05
2015-12-31,8.94251093395051e-05
2016-01-04,0.000237839373213273
2016-01-05,4.04092068189984e-06
2016-01-06,0.000174297107947907
2016-01-07,0.000575319394099673
2016-01-08,0.000118756322383657
2016-01-11,7.27452561083136e-07
2016-01-12,6.04119757110095e-05
2016-01-13,0.000639198489580075
2016-01-14,0.000274169381906773
2016-01-15,0.000476800969325813
2016-01-19,2.82683821704354e-07
2016-01-20,0.000138362664580029
2016-01-21,2.68530062230949e-05
2016-01-22,0.000403235592118051
2016-01-25,0.000248426306234892
2016-01-26,0.000197268705711598
2016-01-27,0.000119310231583381
2016-01-28,3.0397036135167e-05
2016-01-29,0.000598225608473516
2016-02-01,1.96545785271576e-07
2016-02-02,0.000358003057236292
2016-02-03,2.47966155592609e-05
2016-02-04,2.32735861515288e-06
2016-02-05,0.000347977620999186
2016-02-08,0.00020320667638972
2016-02-09,4.40684404291035e-07
2016-02-10,3.57089544432748e-08
2016-02-11,0.000153201202388512
2016-02-12,0.000373649487904628
2016-02-16,0.000268361331437344
2016-02-17,0.000267195332585705
2016-02-18,2.1870888022618e-05
2016-02-19,6.77731761374165e-10
2016-02-22,0.00020594348307799
2016-02-23,0.000157065500567831
2016-02-24,1.96245459084363e-05
2016-02-25,0.000127336932507306
2016-02-26,3.50387981202619e-06
2016-02-29,6.64898538585363e-05
2016-03-01,0.00055641192585531
2016-03-02,1.6694986267437e-05
2016-03-03,1.21984944954558e-05
2016-03-04,1.08929033086973e-05
2016-03-07,7.82557499808377e-07
2016-03-08,0.000127774900973697
2016-03-09,2.53983017578387e-05
2016-03-10,2.4271395635292e-08
2016-03-11,0.000264470389029473
2016-03-14,1.59206004186632e-06
2016-03-15,3.38056371263093e-06
2016-03-16,3.11891855135275e-05
2016-03-17,4.32119943597363e-05
2016-03-18,1.93245280720947e-05
2016-03-21,9.70406059902233e-07
2016-03-22,7.70485258307949e-07
2016-03-23,4.10433643665286e-05
2016-03-24,1.42991205310267e-07
2016-03-28,2.9714151942393e-07
2016-03-29,7.70534956243373e-05
2016-03-30,1.88432391185435e-05
2016-03-31,4.16912022154148e-06
2016-04-01,3.98282043402977e-05
2016-04-04,1.03264540051058e-05
2016-04-05,0.000103964501302364
2016-04-06,0.000109260984607499
2016-04-07,0.000145156086386709
2016-04-08,7.74343378573948e-06
2016-04-11,7.5270440483627e-06
2016-04-12,9.24627227074664e-05
2016-04-13,9.98014939806544e-05
2016-04-14,2.9898708494301e-08
2016-04-15,9.69771118102692e-07
2016-04-18,4.25068220792136e-05
2016-04-19,9.48478555035275e-06
2016-04-20,5.79509249985022e-07
2016-04-21,2.71187109126476e-05
2016-04-22,2.29044363565756e-09
2016-04-25,3.28947004046342e-06
2016-04-26,3.50064165199463e-06
2016-04-27,2.71588459235226e-06
2016-04-28,8.6000325802297e-05
2016-04-29,2.5765260591194e-05
2016-05-02,6.05222803638053e-05
2016-05-03,7.59424995903523e-05
2016-05-04,3.54570551963128e-05
2016-05-05,5.71385405019659e-08
2016-05-06,1.00464310611921e-05
2016-05-09,5.67330286760718e-07
2016-05-10,0.000153917898369956
2016-05-11,9.23044958487709e-05
2016-05-12,2.87232222696962e-08
2016-05-13,7.24955890948177e-05
2016-05-16,9.50425406452272e-05
2016-05-17,8.9413355517121e-05
2016-05-18,4.20896762895257e-08
2016-05-19,1.37907842791806e-05
2016-05-20,3.60175128029872e-05
2016-05-23,4.3582264404754e-06
2016-05-24,0.000184651070030165
2016-05-25,4.83098624375407e-05
2016-05-26,4.42959581725438e-08
2016-05-27,1.82986739949058e-05
2016-05-31,1.01157051816349e-06
2016-06-01,1.28686030602955e-06
2016-06-02,7.95632686645061e-06
2016-06-03,8.50341896827778e-06
2016-06-06,2.38664347421076e-05
2016-06-07,1.66053023981236e-06
2016-06-08,1.09170898410751e-05
2016-06-09,2.95577104106528e-06
2016-06-10,8.49629037324628e-05
2016-06-13,6.6394773166381e-05
2016-06-14,3.24181851419655e-06
2016-06-15,3.39447115840996e-06
2016-06-16,9.78496651137077e-06
2016-06-17,1.0649023408456e-05
2016-06-20,3.35401144862157e-05
2016-06-21,7.3353796649714e-06
2016-06-22,2.73217426772125e-06
2016-06-23,0.000176240681081979
2016-06-24,0.00133815440228497
2016-06-27,0.0003335096476542
2016-06-28,0.000310257279883597
2016-06-29,0.00028524652814205
2016-06-30,0.000181544988170541
2016-07-01,3.78966539133048e-06
2016-07-05,4.72110393209378e-05
2016-07-06,2.85015795062032e-05
2016-07-07,7.60310556235881e-07
2016-07-08,0.000229164692506793
2016-07-11,1.15791792701082e-05
2016-07-12,4.87880220584867e-05
2016-07-13,1.81599004828245e-08
2016-07-14,2.75144603685628e-05
2016-07-15,8.63745436926971e-07
2016-07-18,5.66183856173089e-06
2016-07-19,2.06268336701341e-06
2016-07-20,1.81578963103362e-05
2016-07-21,1.30976666264077e-05
2016-07-22,2.06445444023552e-05
2016-07-25,9.09636903960714e-06
2016-07-26,1.04156047562621e-07
2016-07-27,1.43822681854035e-06
2016-07-28,2.57576964470528e-06
2016-07-29,2.65683518395995e-06
2016-08-01,1.61440948763853e-06
2016-08-02,4.07291685363933e-05
2016-08-03,9.79090831899759e-06
2016-08-04,4.51772047133016e-08
2016-08-05,7.33883024478717e-05
2016-08-08,8.23696540121986e-07
2016-08-09,1.51880109045249e-07
2016-08-10,8.229996591479e-06
2016-08-11,2.23106502299927e-05
2016-08-12,6.34194644017229e-07
2016-08-15,7.77861189110796e-06
2016-08-16,3.01855986948883e-05
2016-08-17,3.48511401069899e-06
2016-08-18,4.82769529458579e-06
2016-08-19,2.07737327302274e-06
2016-08-22,3.17511832833356e-07
2016-08-23,3.80198201325235e-06
2016-08-24,2.76050966716857e-05
2016-08-25,1.86639422936247e-06
2016-08-26,2.49660299846057e-06
2016-08-29,2.71902638377672e-05
2016-08-30,3.82433775161245e-06
2016-08-31,5.65817137568265e-06
2016-09-01,1.71275045673674e-09
2016-09-02,1.75748896246763e-05
2016-09-06,8.86397212975507e-06
2016-09-07,2.14317707488199e-08
2016-09-08,4.95279769482467e-06
2016-09-09,0.000616416793218845
2016-09-12,0.000212296184132229
2016-09-13,0.000223255841609416
2016-09-14,3.45566916860311e-07
2016-09-15,0.000101173753163653
2016-09-16,1.4284074461943e-05
2016-09-19,3.46080308735943e-10
2016-09-20,8.94569123113403e-08
2016-09-21,0.000117896171245238
2016-09-22,4.19742264103515e-05
2016-09-23,3.31003798803496e-05
2016-09-26,7.43880395565164e-05
2016-09-27,4.12612901386082e-05
2016-09-28,2.79056155733507e-05
2016-09-29,8.77056174007358e-05
2016-09-30,6.2986327311301e-05
2016-10-03,1.06669074222725e-05
2016-10-04,2.46798494432673e-05
2016-10-05,1.83825381827038e-05
2016-10-06,2.31788183210666e-07
2016-10-07,1.06196955896225e-05
2016-10-10,2.11170607253207e-05
2016-10-11,0.000156865046507126
2016-10-12,1.31316062166207e-06
2016-10-13,9.63529037298747e-06
2016-10-14,4.06361732085814e-08
2016-10-17,9.2575249744984e-06
2016-10-18,3.77180911048277e-05
2016-10-19,4.79422622348623e-06
2016-10-20,1.89522340397772e-06
2016-10-21,7.08040461166741e-09
2016-10-24,2.24542792326273e-05
2016-10-25,1.44777013082246e-05
2016-10-26,3.03431288261167e-06
2016-10-27,8.9472529481242e-06
2016-10-28,9.6916415289448e-06
2016-10-31,1.49533483346853e-08
2016-11-01,4.63763602613369e-05
2016-11-02,4.28616960468777e-05
2016-11-03,1.96533777038336e-05
2016-11-04,2.78062385650697e-06
2016-11-07,0.000483129180147169
2016-11-08,1.41743093453835e-05
2016-11-09,0.000121354897202953
2016-11-10,3.79799962514338e-06
2016-11-11,1.95700052227174e-06
2016-11-14,1.33424346987661e-08
2016-11-15,5.55465385612885e-05
2016-11-16,2.50752457663763e-06
2016-11-17,2.17666043602763e-05
2016-11-18,5.71043364886752e-06
2016-11-21,5.52599264785145e-05
2016-11-22,4.67896312244339e-06
2016-11-23,6.52376312673874e-07
2016-11-25,1.52626612880054e-05
2016-11-28,2.77559253394095e-05
2016-11-29,1.7806296403909e-06
2016-11-30,7.05927997492366e-06
2016-12-01,1.24025326546317e-05
2016-12-02,1.57551614971577e-07
2016-12-05,3.3691371947907e-05
2016-12-06,1.15946002401711e-05
2016-12-07,0.000171017311738192
2016-12-08,4.65271378300744e-06
2016-12-09,3.50631974425972e-05
2016-12-12,1.29523130017624e-06
2016-12-13,4.24906232448088e-05
2016-12-14,6.64273161155931e-05
2016-12-15,1.50211100793619e-05
2016-12-16,3.07005328000564e-06
2016-12-19,3.89341056405417e-06
2016-12-20,1.31835248648449e-05
2016-12-21,6.05349791419765e-06
2016-12-22,3.47714794293147e-06
2016-12-23,1.56483220731976e-06
2016-12-27,5.0438373020623e-06
2016-12-28,7.04196338018946e-05
2016-12-29,8.60528917923188e-08
2016-12-30,2.16023673692821e-05
2017-01-03,7.14154587162656e-05
2017-01-04,3.25580225508228e-05
2017-01-05,5.94391044075586e-07
2017-01-06,1.2325640670471e-05
2017-01-09,1.26373529117246e-05
2017-01-10,0
2017-01-11,7.98425491108978e-06
2017-01-12,4.61009163130733e-06
2017-01-13,3.41558965372672e-06
2017-01-17,8.83227553508018e-06
2017-01-18,3.10535049579619e-06
2017-01-19,1.30742817254436e-05
2017-01-20,1.12935252330632e-05
2017-01-23,7.25628715570125e-06
2017-01-24,4.28126879817493e-05
2017-01-25,6.39048801047347e-05
2017-01-26,5.41188183776961e-07
2017-01-27,7.51410700975465e-07
2017-01-30,3.63328477755461e-05
2017-01-31,7.92636953265336e-07
2017-02-01,8.8994218670727e-08
2017-02-02,3.25067417669357e-07
2017-02-03,5.23958367133825e-05
2017-02-06,4.48421923006698e-06
2017-02-07,5.14398112124402e-08
2017-02-08,4.80362864721344e-07
2017-02-09,3.29024271829983e-05
2017-02-10,1.26715126586581e-05
2017-02-13,2.73752218409379e-05
2017-02-14,1.59946180180463e-05
2017-02-15,2.47992911231104e-05
2017-02-16,7.47345729150776e-07
2017-02-17,2.81282986585205e-06
2017-02-21,3.6359091264528e-05
2017-02-22,1.17242583971085e-06
2017-02-23,1.75476348122044e-07
2017-02-24,2.22681075499852e-06
2017-02-27,1.03523557104434e-06
2017-02-28,6.66520646523479e-06
2017-03-01,0.000184449294500704
2017-03-02,3.45405039038078e-05
2017-03-03,2.53764433798936e-07
2017-03-06,1.07756122078805e-05
2017-03-07,8.51254090454577e-06
2017-03-08,5.22958213722464e-06
2017-03-09,6.39321160530743e-07
2017-03-10,1.06493860358329e-05
2017-03-13,1.34370353157216e-07
2017-03-14,1.14565256636427e-05
2017-03-15,6.95535838143794e-05
2017-03-16,2.65049730735283e-06
2017-03-17,1.72969649706434e-06
2017-03-20,4.04780631449281e-06
2017-03-21,0.000155890072268387
2017-03-22,3.56493236259663e-06
2017-03-23,1.12536483950479e-06
2017-03-24,7.12930661182817e-07
2017-03-27,1.0406194866998e-06
2017-03-28,5.22050876834418e-05
2017-03-29,1.17665263189989e-06
2017-03-30,8.58965260016917e-06
2017-03-31,5.09673039009908e-06
2017-04-03,2.70101108804952e-06
2017-04-04,3.12890405482071e-07
2017-04-05,9.36076550105896e-06
2017-04-06,3.7158356549366e-06
2017-04-07,6.84710676932052e-07
2017-04-10,4.72587689188445e-07
2017-04-11,2.05896180633064e-06
2017-04-12,1.41905709160475e-05
2017-04-13,4.67585214837741e-05
2017-04-17,7.35557637507405e-05
2017-04-18,8.45415430909764e-06
2017-04-19,2.95092409412668e-06
2017-04-20,5.66835877880515e-05
2017-04-21,9.23970378853867e-06
2017-04-24,0.000116245843855429
2017-04-25,3.6871785433393e-05
2017-04-26,2.36022506239034e-07
2017-04-27,3.05551356619783e-07
2017-04-28,3.66714637622828e-06
2017-05-01,2.99564034804247e-06
2017-05-02,1.4121604779394e-06
2017-05-03,1.61841497167982e-06
2017-05-04,3.3864635153066e-07
2017-05-05,1.66493328941971e-05
2017-05-08,1.40214838825499e-09
2017-05-09,1.05221344136432e-06
2017-05-10,1.2768157428258e-06
2017-05-11,4.68788047279578e-06
2017-05-12,2.18902482465918e-06
2017-05-15,2.27065811679853e-05
2017-05-16,4.72151810517666e-07
2017-05-17,0.000336556202417395
2017-05-18,1.35426842978015e-05
2017-05-19,4.54910213667128e-05
2017-05-22,2.64902017877988e-05
2017-05-23,3.37157598726968e-06
2017-05-24,6.18036407749609e-06
2017-05-25,1.96436171526479e-05
2017-05-26,9.64113586759922e-08
2017-05-30,1.45287038118771e-06
2017-05-31,2.11668655923359e-07
2017-06-01,5.68907481565568e-05
2017-06-02,1.36964729384973e-05
2017-06-05,1.48451595984749e-06
2017-06-06,7.74458064443379e-06
2017-06-07,2.45557924858241e-06
2017-06-08,7.13792936180416e-08
2017-06-09,6.8945432933751e-07
2017-06-12,9.5891583408448e-07
2017-06-13,2.02622314355262e-05
2017-06-14,9.92667421818984e-07
2017-06-15,5.02705634108758e-06
2017-06-16,8.04284779145815e-08
2017-06-19,6.9099039571536e-05
2017-06-20,4.51471171116109e-05
2017-06-21,3.39672383878822e-07
2017-06-22,2.07832019865819e-07
2017-06-23,2.43265958374523e-06
2017-06-26,9.96992874447487e-08
2017-06-27,6.57005337357288e-05
2017-06-28,7.69041591288622e-05
2017-06-29,7.4601514812719e-05
2017-06-30,2.34720052303552e-06
2017-07-03,5.32763941996223e-06
2017-07-05,2.10895465157465e-06
2017-07-06,8.86043300392239e-05
2017-07-07,4.07390197463315e-05
2017-07-10,8.59952248877868e-07
2017-07-11,6.1306874565197e-07
2017-07-12,5.29845827009801e-05
2017-07-13,3.5074902367094e-06
2017-07-14,2.17399895488316e-05
2017-07-17,2.79991644627006e-09
2017-07-18,3.57219826175645e-07
2017-07-19,2.87109311099043e-05
2017-07-20,2.36148034736742e-08
2017-07-21,1.35379349978682e-07
2017-07-24,1.13273660882817e-06
2017-07-25,8.52002110971729e-06
2017-07-26,7.98763288350236e-08
2017-07-27,9.47043572494814e-07
2017-07-28,1.80100608030925e-06
2017-07-31,5.30582343904107e-07
2017-08-01,5.98350684558556e-06
2017-08-02,2.42583246988401e-07
2017-08-03,4.77877890413263e-06
2017-08-04,3.56198213310357e-06
2017-08-07,2.7088045931067e-06
2017-08-08,5.84359180574895e-06
2017-08-09,1.3225935485439e-07
2017-08-10,0.000212582768613322
2017-08-11,1.62500573535401e-06
2017-08-14,9.98730652276648e-05
2017-08-15,2.48933466809374e-07
2017-08-16,2.01383210434198e-06
2017-08-17,0.000242030905263771
2017-08-18,3.37476615468676e-06
2017-08-21,1.35018756124162e-06
2017-08-22,9.78456351290726e-05
2017-08-23,1.19686255026479e-05
2017-08-24,4.31233711449584e-06
2017-08-25,2.79381754006045e-06
2017-08-28,2.37123685155111e-07
2017-08-29,7.09750245091263e-07
2017-08-30,2.12017129872646e-05
2017-08-31,3.25433007081285e-05
2017-09-01,3.92268938178032e-06
2017-09-05,5.74481919436829e-05
2017-09-06,9.75839192197295e-06
2017-09-07,3.18451323124702e-08
2017-09-08,2.2199812290925e-06
2017-09-11,0.000116229426201499
2017-09-12,1.12781963187986e-05
2017-09-13,5.72798079070648e-07
