"Date","Conditional_Volatility"
2014-08-21,3.64637952481148e-05
2014-08-22,3.64442684033216e-05
2014-08-25,3.64247401955976e-05
2014-08-26,3.64053990189837e-05
2014-08-27,3.63858661458028e-05
2014-08-28,3.6366342024325e-05
2014-08-29,3.63468741036799e-05
2014-09-02,3.63274980105811e-05
2014-09-03,3.63080373900167e-05
2014-09-04,3.62886022683585e-05
2014-09-05,3.62692139507158e-05
2014-09-08,3.62500551211611e-05
2014-09-09,3.62307840190475e-05
2014-09-10,3.62119730755732e-05
2014-09-11,3.61927121974813e-05
2014-09-12,3.61733852943765e-05
2014-09-15,3.54218171066917e-05
2014-09-16,3.29924753768247e-05
2014-09-17,3.40266262001648e-05
2014-09-18,3.12062382742066e-05
2014-09-19,3.06691559865482e-05
2014-09-22,2.93121036018466e-05
2014-09-23,3.86745162370012e-05
2014-09-24,4.15610474787677e-05
2014-09-25,3.9727953583805e-05
2014-09-26,7.5156098757111e-05
2014-09-29,6.21634714157876e-05
2014-09-30,5.31396698330236e-05
2014-10-01,4.77373788400088e-05
2014-10-02,7.28967888976339e-05
2014-10-03,5.91257680143752e-05
2014-10-06,5.38372461724992e-05
2014-10-07,4.73645043979557e-05
2014-10-08,8.27976915711639e-05
2014-10-09,8.30198862230358e-05
2014-10-10,0.00013578186915892
2014-10-13,0.000126606478964915
2014-10-14,0.000141999661265976
2014-10-15,0.000105528343985863
2014-10-16,9.05973925575585e-05
2014-10-17,7.0275168661473e-05
2014-10-20,7.72087380173522e-05
2014-10-21,7.39713334518026e-05
2014-10-22,0.000112183304590665
2014-10-23,9.04100113342684e-05
2014-10-24,8.55955925280513e-05
2014-10-27,7.48892987658149e-05
2014-10-28,5.95523783366137e-05
2014-10-29,6.55422585914193e-05
2014-10-30,5.27902600027918e-05
2014-10-31,4.76801407308031e-05
2014-11-03,5.95401923362415e-05
2014-11-04,4.85365856064678e-05
2014-11-05,4.2926000734579e-05
2014-11-06,4.01965052373659e-05
2014-11-07,3.70651778144395e-05
2014-11-10,3.36544995348261e-05
2014-11-11,3.13096810950378e-05
2014-11-12,2.88202960682554e-05
2014-11-13,2.73294315277491e-05
2014-11-14,2.59755346460156e-05
2014-11-17,2.50251979116091e-05
2014-11-18,2.43158337810922e-05
2014-11-19,2.66802041894239e-05
2014-11-20,2.59976420479887e-05
2014-11-21,2.51696940053833e-05
2014-11-24,2.76007842078045e-05
2014-11-25,2.70717115292192e-05
2014-11-26,2.62164665308215e-05
2014-11-28,2.57200535718003e-05
2014-12-01,2.61634986346802e-05
2014-12-02,3.40785591131083e-05
2014-12-03,3.46269367947137e-05
2014-12-04,3.30850188921503e-05
2014-12-05,3.05088961880517e-05
2014-12-08,2.83342198260446e-05
2014-12-09,3.39700727604286e-05
2014-12-10,3.03798507006545e-05
2014-12-11,7.35642964955983e-05
2014-12-12,5.99537157092824e-05
2014-12-15,9.20766934990509e-05
2014-12-16,8.33869082606727e-05
2014-12-17,8.02975299402221e-05
2014-12-18,0.00011918738641379
2014-12-19,0.000185827727806964
2014-12-22,0.000145087740802978
2014-12-23,0.000112638432249566
2014-12-24,8.76718202422649e-05
2014-12-26,6.93193177772499e-05
2014-12-29,5.67954684823778e-05
2014-12-30,4.6686016694269e-05
2014-12-31,4.42878738699241e-05
2015-01-02,5.8165572038579e-05
2015-01-05,4.8166394487656e-05
2015-01-06,9.75962697836602e-05
2015-01-07,9.54358527289127e-05
2015-01-08,0.000102065012549844
2015-01-09,0.000135959500644609
2015-01-12,0.000118970290900729
2015-01-13,0.000104943485520387
2015-01-14,8.1765384462926e-05
2015-01-15,7.13691096479892e-05
2015-01-16,7.47693720251145e-05
2015-01-20,9.18495207931791e-05
2015-01-21,7.08078244576161e-05
2015-01-22,5.89980966367304e-05
2015-01-23,8.84034192202955e-05
2015-01-26,7.6406037711011e-05
2015-01-27,6.04006651050843e-05
2015-01-28,8.81001484524892e-05
2015-01-29,0.00010676833923736
2015-01-30,9.79488858661358e-05
2015-02-02,0.000111600231322899
2015-02-03,0.000115532181308432
2015-02-04,0.000124186724009205
2015-02-05,9.85707359519736e-05
2015-02-06,9.17452028361431e-05
2015-02-09,7.35863171398732e-05
2015-02-10,6.37256486869397e-05
2015-02-11,6.88784469806419e-05
2015-02-12,5.44585010647916e-05
2015-02-13,5.85474558178464e-05
2015-02-17,4.97399468156898e-05
2015-02-18,4.07705138904867e-05
2015-02-19,3.44279171475774e-05
2015-02-20,3.03719923559818e-05
2015-02-23,3.19746250917116e-05
2015-02-24,2.79770200985255e-05
2015-02-25,2.55795175264335e-05
2015-02-26,2.36547258651216e-05
2015-02-27,2.3008742377508e-05
2015-03-02,2.43684912770432e-05
2015-03-03,2.74525318206344e-05
2015-03-04,2.96420672982597e-05
2015-03-05,3.23461264977497e-05
2015-03-06,2.81090851362056e-05
2015-03-09,7.09834105144524e-05
2015-03-10,5.7523623036971e-05
2015-03-11,0.000110591083556326
2015-03-12,8.37085975409758e-05
2015-03-13,9.43457006456507e-05
2015-03-16,8.07558603033076e-05
2015-03-17,9.64343890151606e-05
2015-03-18,7.61695152264092e-05
2015-03-19,8.58964622196997e-05
2015-03-20,7.20478645519068e-05
2015-03-23,7.01508347799384e-05
2015-03-24,5.56582348018336e-05
2015-03-25,5.3977321707809e-05
2015-03-26,9.15759203591311e-05
2015-03-27,7.09671517395024e-05
2015-03-30,5.56948642188075e-05
2015-03-31,7.24606622076435e-05
2015-04-01,7.50045201376504e-05
2015-04-02,6.20648131367089e-05
2015-04-06,5.05822110041705e-05
2015-04-07,4.88719685216855e-05
2015-04-08,4.06718864532323e-05
2015-04-09,3.41908961496419e-05
2015-04-10,3.23539164921988e-05
2015-04-13,3.23295085906997e-05
2015-04-14,3.3197998299434e-05
2015-04-15,2.83969211354682e-05
2015-04-16,2.94700781974078e-05
2015-04-17,2.60708460538741e-05
2015-04-20,5.53596469583439e-05
2015-04-21,5.64340542594116e-05
2015-04-22,4.51231878207151e-05
2015-04-23,4.00159755499111e-05
2015-04-24,3.40538077916743e-05
2015-04-27,2.94307672764054e-05
2015-04-28,3.05251527695346e-05
2015-04-29,2.70530553463684e-05
2015-04-30,2.78028168147979e-05
2015-05-01,5.1665661652246e-05
2015-05-04,6.04577876579114e-05
2015-05-05,4.89053913924663e-05
2015-05-06,7.24198953457683e-05
2015-05-07,6.45908086983187e-05
2015-05-08,5.27386964339235e-05
2015-05-11,7.57761971997089e-05
2015-05-12,6.37309900145637e-05
2015-05-13,5.45670565631642e-05
2015-05-14,4.42182474359149e-05
2015-05-15,5.60002740642022e-05
2015-05-18,4.51444640547975e-05
2015-05-19,3.8039769107724e-05
2015-05-20,3.24008243812662e-05
2015-05-21,2.88345675295863e-05
2015-05-22,2.60173184846679e-05
2015-05-26,2.51502453996742e-05
2015-05-27,4.87510228024431e-05
2015-05-28,5.08792255493387e-05
2015-05-29,4.15286307802982e-05
2015-06-01,4.59958745403543e-05
2015-06-02,3.79632781459449e-05
2015-06-03,3.31153633980294e-05
2015-06-04,2.93515117787422e-05
2015-06-05,4.27610124010526e-05
2015-06-08,3.74161360122569e-05
2015-06-09,4.19606086255751e-05
2015-06-10,3.53600565544502e-05
2015-06-11,5.67094261567945e-05
2015-06-12,4.64353717152021e-05
2015-06-15,5.03074242754668e-05
2015-06-16,4.78736044401404e-05
2015-06-17,4.39120102316203e-05
2015-06-18,3.72903534940332e-05
2015-06-19,4.88306172929553e-05
2015-06-22,4.53563091672497e-05
2015-06-23,4.21647813815103e-05
2015-06-24,3.54618086028102e-05
2015-06-25,4.37841051920062e-05
2015-06-26,4.00355949587985e-05
2015-06-29,3.4142402039554e-05
2015-06-30,0.000123349859078184
2015-07-01,8.61124218562031e-05
2015-07-02,7.75106608436024e-05
2015-07-06,6.32013799342014e-05
2015-07-07,5.5975121265794e-05
2015-07-08,5.20717651401392e-05
2015-07-09,8.89210581100453e-05
2015-07-10,7.1465508829514e-05
2015-07-13,8.32902771589101e-05
2015-07-14,8.8787846276004e-05
2015-07-15,7.50461906457204e-05
2015-07-16,6.1545136153991e-05
2015-07-17,6.04418152838328e-05
2015-07-20,5.11406572057586e-05
2015-07-21,4.40911487542707e-05
2015-07-22,4.23995671657036e-05
2015-07-23,3.94196296871909e-05
2015-07-24,4.18670128212952e-05
2015-07-27,5.92289628522795e-05
2015-07-28,5.80297299562692e-05
2015-07-29,7.03184307952224e-05
2015-07-30,6.62055524152758e-05
2015-07-31,5.48843297533254e-05
2015-08-03,4.78070057374422e-05
2015-08-04,4.31496079279828e-05
2015-08-05,3.92142393966897e-05
2015-08-06,3.60356072754409e-05
2015-08-07,4.34601773543195e-05
2015-08-10,4.0382999190554e-05
2015-08-11,6.00442468462283e-05
2015-08-12,6.52054442204534e-05
2015-08-13,5.41405687854373e-05
2015-08-14,4.64416995168134e-05
2015-08-17,4.21495333772926e-05
2015-08-18,4.10613227714165e-05
2015-08-19,3.77300661018816e-05
2015-08-20,4.69115197055886e-05
2015-08-21,0.000121147135818022
2015-08-24,0.000282080302372835
2015-08-25,0.000503354163338591
2015-08-26,0.000417596255301045
2015-08-27,0.000756696282969336
2015-08-28,0.000632856358718408
2015-08-31,0.000380502286673897
2015-09-01,0.000256664048160291
2015-09-02,0.000444312385377235
2015-09-03,0.000359739173372703
2015-09-04,0.000221198481206174
2015-09-08,0.000216129561928816
2015-09-09,0.000312941349437703
2015-09-10,0.000252019421662073
2015-09-11,0.000164148444011194
2015-09-14,0.000111867490377797
2015-09-15,8.1863861444322e-05
2015-09-16,0.00010410229334655
2015-09-17,9.34486754546522e-05
2015-09-18,6.75808342811697e-05
2015-09-21,0.000135238323995067
2015-09-22,9.41066588256897e-05
2015-09-23,0.000114331999745806
2015-09-24,7.95768169303516e-05
2015-09-25,6.59564370583908e-05
2015-09-28,5.25014907579607e-05
2015-09-29,0.000209475439704544
2015-09-30,0.000144371301140279
2015-10-01,0.000190594773561917
2015-10-02,0.000132663406713582
2015-10-05,0.000143168164804995
2015-10-06,0.000177554662374274
2015-10-07,0.000127119254312559
2015-10-08,0.000104298856527386
2015-10-09,9.5746917244009e-05
2015-10-12,7.1347063816704e-05
2015-10-13,5.60192053594696e-05
2015-10-14,5.94026496189732e-05
2015-10-15,5.39964167023099e-05
2015-10-16,9.30758982854246e-05
2015-10-19,7.47107264861872e-05
2015-10-20,5.78870769847313e-05
2015-10-21,4.75890985397677e-05
2015-10-22,5.07629567026842e-05
2015-10-23,9.53258689917083e-05
2015-10-26,9.47889302172994e-05
2015-10-27,7.68914621985644e-05
2015-10-28,6.48420808310596e-05
2015-10-29,7.86643360393949e-05
2015-10-30,6.46052524888175e-05
2015-11-02,5.93282145270732e-05
2015-11-03,7.44807630703423e-05
2015-11-04,6.18736988990005e-05
2015-11-05,5.53635307811743e-05
2015-11-06,4.81745544506693e-05
2015-11-09,4.26453138604228e-05
2015-11-10,5.96879365184722e-05
2015-11-11,5.09643245752863e-05
2015-11-12,4.76507739943598e-05
2015-11-13,8.23093976079528e-05
2015-11-16,9.29138757673817e-05
2015-11-17,0.000114115731997925
2015-11-18,9.06633697318374e-05
2015-11-19,0.000121046337993311
2015-11-20,9.40707306342894e-05
2015-11-23,7.87170261464186e-05
2015-11-24,6.63374334686633e-05
2015-11-25,5.76210900365265e-05
2015-11-27,5.16246910134332e-05
2015-11-30,4.75666020843081e-05
2015-12-01,4.95328364354746e-05
2015-12-02,6.61287532980046e-05
2015-12-03,8.25050939408671e-05
2015-12-04,0.00010474550283301
2015-12-07,0.000155516446212108
2015-12-08,0.000128260538527486
2015-12-09,0.00010581379296296
2015-12-10,9.61620990578461e-05
2015-12-11,7.82021140606472e-05
2015-12-14,0.000139388803185638
2015-12-15,0.000110944168053222
2015-12-16,0.000103918109045273
2015-12-17,0.000118925141528429
2015-12-18,0.000138565564793628
2015-12-21,0.000170778168389022
2015-12-22,0.000133225487056318
2015-12-23,0.000110908654254439
2015-12-24,0.000108813619973975
2015-12-28,8.70504963529494e-05
2015-12-29,7.28845860677219e-05
2015-12-30,7.82098964914244e-05
2015-12-31,7.57145373782276e-05
2016-01-04,8.26945437200979e-05
2016-01-05,0.000119766363588087
2016-01-06,9.35210585216006e-05
2016-01-07,0.000118820967700897
2016-01-08,0.000225435588330703
2016-01-11,0.000208345815086025
2016-01-12,0.000157118960993443
2016-01-13,0.000120421231520151
2016-01-14,0.000254867194952007
2016-01-15,0.000206189129168385
2016-01-19,0.000282405868103885
2016-01-20,0.000210177401211072
2016-01-21,0.000168110884891099
2016-01-22,0.000133349860335811
2016-01-25,0.000184051529069296
2016-01-26,0.00019168572722989
2016-01-27,0.000183954594176683
2016-01-28,0.000164853322547548
2016-01-29,0.000132891016523629
2016-02-01,0.000214381848233188
2016-02-02,0.000163069125039618
2016-02-03,0.000195881803691505
2016-02-04,0.000154056734604831
2016-02-05,0.000120275435586879
2016-02-08,0.000161990167333864
2016-02-09,0.000165386247423716
2016-02-10,0.000128158974063296
2016-02-11,0.000101453025229744
2016-02-12,0.000111613085230666
2016-02-16,0.000156288093370913
2016-02-17,0.000172380299274877
2016-02-18,0.000180245615609642
2016-02-19,0.000154762085056865
2016-02-22,0.000125105075507075
2016-02-23,0.000140195692524988
2016-02-24,0.000142597376890803
2016-02-25,0.000119347506817687
2016-02-26,0.000120175337863589
2016-02-29,9.94616907208193e-05
2016-03-01,9.54608630587364e-05
2016-03-02,0.000177509065685719
2016-03-03,0.000145353821891367
2016-03-04,0.000119883384060414
2016-03-07,0.000100721591662151
2016-03-08,8.42973433449099e-05
2016-03-09,9.37601365625588e-05
2016-03-10,8.28843042222733e-05
2016-03-11,7.07463335715173e-05
2016-03-14,0.000105826487105024
2016-03-15,8.81978596978295e-05
2016-03-16,7.5684045489512e-05
2016-03-17,7.14595705622985e-05
2016-03-18,6.88744619200867e-05
2016-03-21,6.40745592146133e-05
2016-03-22,5.74685042896691e-05
2016-03-23,5.23367809894097e-05
2016-03-24,5.53744519211831e-05
2016-03-28,5.05877657429181e-05
2016-03-29,4.67608961924468e-05
2016-03-30,5.46972030678867e-05
2016-03-31,5.21727242113902e-05
2016-04-01,4.87141831519079e-05
2016-04-04,5.01229756912411e-05
2016-04-05,4.79746526585604e-05
2016-04-06,6.17132377363842e-05
2016-04-07,7.10309900548771e-05
2016-04-08,8.56369994413135e-05
2016-04-11,7.54020545570861e-05
2016-04-12,6.77776298894819e-05
2016-04-13,7.27623576230017e-05
2016-04-14,7.83097958790644e-05
2016-04-15,6.8740389023525e-05
2016-04-18,6.14578124283703e-05
2016-04-19,6.17333519380171e-05
2016-04-20,5.64182178926064e-05
2016-04-21,5.16124491660914e-05
2016-04-22,5.31319040613616e-05
2016-04-25,4.89821052728946e-05
2016-04-26,4.67825957739227e-05
2016-04-27,4.45771700138245e-05
2016-04-28,4.2433559750951e-05
2016-04-29,5.37773890979995e-05
2016-05-02,5.41953193300212e-05
2016-05-03,5.85200353397249e-05
2016-05-04,6.67597556193507e-05
2016-05-05,6.4669228506089e-05
2016-05-06,5.81047877122429e-05
2016-05-09,5.43122204026259e-05
2016-05-10,4.98991266658418e-05
2016-05-11,6.94772086873711e-05
2016-05-12,7.86488675633999e-05
2016-05-13,6.88274427777719e-05
2016-05-16,7.26096306632666e-05
2016-05-17,7.91921652756497e-05
2016-05-18,8.57719279007946e-05
2016-05-19,7.37254890029087e-05
2016-05-20,6.75947652058585e-05
2016-05-23,6.55753759581314e-05
2016-05-24,5.93764008340255e-05
2016-05-25,8.30059829638391e-05
2016-05-26,7.7337995782874e-05
2016-05-27,6.71775607675345e-05
2016-05-31,6.163043921083e-05
2016-06-01,5.53143932416172e-05
2016-06-02,5.02645834449823e-05
2016-06-03,4.7206048685357e-05
2016-06-06,4.5601601484597e-05
2016-06-07,4.61365397006197e-05
2016-06-08,4.31527457733585e-05
2016-06-09,4.22807206703203e-05
2016-06-10,4.08547384768284e-05
2016-06-13,5.306102131887e-05
2016-06-14,5.86590524937195e-05
2016-06-15,5.34336212589805e-05
2016-06-16,4.93719909330221e-05
2016-06-17,4.59378948327175e-05
2016-06-20,4.48579137089495e-05
2016-06-21,4.56388947283892e-05
2016-06-22,4.29015993754097e-05
2016-06-23,4.07403017358143e-05
2016-06-24,6.42210896334219e-05
2016-06-27,0.000272522526503939
2016-06-28,0.000279761972067636
2016-06-29,0.000266648396950279
2016-06-30,0.000255886628902028
2016-07-01,0.000233841796496626
2016-07-05,0.000189840672783604
2016-07-06,0.000162715287004211
2016-07-07,0.000137595623237232
2016-07-08,0.000114260494419521
2016-07-11,0.00013062185330253
2016-07-12,0.000110409678712102
2016-07-13,8.11659952695728e-05
2016-07-14,6.44321815051716e-05
2016-07-15,5.91456999375777e-05
2016-07-18,5.10222732519168e-05
2016-07-19,4.60791862645669e-05
2016-07-20,4.32414506281678e-05
2016-07-21,4.36991709820524e-05
2016-07-22,4.51531890444373e-05
2016-07-25,4.53709741088434e-05
2016-07-26,4.49317613189881e-05
2016-07-27,4.17400844696442e-05
2016-07-28,4.02669753519672e-05
2016-07-29,3.88370927275808e-05
2016-08-01,3.82519734303841e-05
2016-08-02,3.86721671063012e-05
2016-08-03,5.03194148698932e-05
2016-08-04,4.6410025712574e-05
2016-08-05,4.25716949620917e-05
2016-08-08,5.63416772025019e-05
2016-08-09,4.92189764387578e-05
2016-08-10,3.19485556872508e-05
2016-08-11,3.11373261404358e-05
2016-08-12,3.1103387595693e-05
2016-08-15,2.82979922439669e-05
2016-08-16,2.67377881986106e-05
2016-08-17,3.42417326695358e-05
2016-08-18,3.02301016331965e-05
2016-08-19,2.95192347949662e-05
2016-08-22,3.01238068038743e-05
2016-08-23,2.76856944581083e-05
2016-08-24,2.60602047298223e-05
2016-08-25,3.39330613149745e-05
2016-08-26,3.27692999515446e-05
2016-08-29,3.01623299116604e-05
2016-08-30,3.20217503248059e-05
2016-08-31,2.99534996603411e-05
2016-09-01,3.23727770473045e-05
2016-09-02,2.90293256063823e-05
2016-09-06,2.93790367419632e-05
2016-09-07,2.96698937548357e-05
2016-09-08,1.72144660215316e-05
2016-09-09,1.66954415361291e-05
2016-09-12,0.000184035693797936
2016-09-13,0.000183737674692916
2016-09-14,0.000188491147125792
2016-09-15,0.000145018066090068
2016-09-16,0.000142428672581968
2016-09-19,0.000115686600425384
2016-09-20,8.85789953376574e-05
2016-09-21,6.86822262201006e-05
2016-09-22,8.39358943876621e-05
2016-09-23,7.3777066764792e-05
2016-09-26,6.61984452596794e-05
2016-09-27,7.57466015341787e-05
2016-09-28,6.80044930072957e-05
2016-09-29,5.94117943207351e-05
2016-09-30,7.08947073078791e-05
2016-10-03,6.71105431536829e-05
2016-10-04,5.46080560109985e-05
2016-10-05,5.37588926990366e-05
2016-10-06,4.66818533924621e-05
2016-10-07,4.05073805666737e-05
2016-10-10,3.95547475281431e-05
2016-10-11,3.88883326732336e-05
2016-10-12,7.23773196711485e-05
2016-10-13,5.76537248162573e-05
2016-10-14,5.14627267725234e-05
2016-10-17,4.38366122396797e-05
2016-10-18,4.1881799409501e-05
2016-10-19,4.34181345719156e-05
2016-10-20,3.94185108600372e-05
2016-10-21,3.6220013190216e-05
2016-10-24,3.36758694054686e-05
2016-10-25,3.58103525540612e-05
2016-10-26,3.67124464572199e-05
2016-10-27,3.54326144396656e-05
2016-10-28,3.64887213987318e-05
2016-10-31,3.76997284080805e-05
2016-11-01,3.48940386268047e-05
2016-11-02,4.59269080715677e-05
2016-11-03,4.53115662821867e-05
2016-11-04,4.38561552450131e-05
2016-11-07,3.70458705319784e-05
2016-11-08,0.000157578306214708
2016-11-09,0.000117414292079221
2016-11-10,0.000110959081117709
2016-11-11,8.32097281496159e-05
2016-11-14,6.39036676172162e-05
2016-11-15,4.97100848505897e-05
2016-11-16,5.16617882968615e-05
2016-11-17,4.15854419347329e-05
2016-11-18,3.82755301500792e-05
2016-11-21,3.3181063774274e-05
2016-11-22,3.97026071722226e-05
2016-11-23,3.72471203142058e-05
2016-11-25,3.21982001572274e-05
2016-11-28,3.55468880732601e-05
2016-11-29,4.09071384587967e-05
2016-11-30,3.53642613440491e-05
2016-12-01,3.33296698539988e-05
2016-12-02,3.33285909574413e-05
2016-12-05,2.9752199231513e-05
2016-12-06,3.57090553013318e-05
2016-12-07,3.3595359431679e-05
2016-12-08,7.12180000011756e-05
2016-12-09,5.61669185270664e-05
2016-12-12,5.16027973997934e-05
2016-12-13,4.20171832041353e-05
2016-12-14,4.30984485377935e-05
2016-12-15,5.05042244531246e-05
2016-12-16,4.24013896113387e-05
2016-12-19,3.58914430555475e-05
2016-12-20,3.14546841257019e-05
2016-12-21,3.35488891232694e-05
2016-12-22,3.33245291822863e-05
2016-12-23,3.02940542935812e-05
2016-12-27,2.77231885515262e-05
2016-12-28,2.76985625555234e-05
2016-12-29,4.72542139267805e-05
2016-12-30,3.9046593101279e-05
2017-01-03,3.04542091012116e-05
2017-01-04,3.0881954644031e-05
2017-01-05,3.08619764626962e-05
2017-01-06,3.04041416975264e-05
2017-01-09,3.01434042038731e-05
2017-01-10,2.98070216292017e-05
2017-01-11,2.9369439756005e-05
2017-01-12,2.90652649560987e-05
2017-01-13,2.8671632698175e-05
2017-01-17,2.83149210805832e-05
2017-01-18,2.79774767358556e-05
2017-01-19,2.76259889526226e-05
2017-01-20,2.7348979819298e-05
2017-01-23,2.71160219489338e-05
2017-01-24,2.67885320798709e-05
2017-01-25,2.69712062533994e-05
2017-01-26,2.74550128794083e-05
2017-01-27,2.70575655740875e-05
2017-01-30,2.66676264530755e-05
2017-01-31,2.66326731664078e-05
2017-02-01,2.64411329289454e-05
2017-02-02,2.61509919236877e-05
2017-02-03,2.58626091895725e-05
2017-02-06,2.58971265604224e-05
2017-02-07,2.56622944119015e-05
2017-02-08,2.53799574548441e-05
2017-02-09,2.50996681121425e-05
2017-02-10,2.50252893784035e-05
2017-02-13,2.4829277087603e-05
2017-02-14,2.47532014168518e-05
2017-02-15,2.46086618817972e-05
2017-02-16,2.45500932806312e-05
2017-02-17,2.42799595590456e-05
2017-02-21,2.40458453484258e-05
2017-02-22,2.41087132390444e-05
2017-02-23,2.38431747857604e-05
2017-02-24,2.35891508322136e-05
2017-02-27,2.33647119862643e-05
2017-02-28,2.31298428404312e-05
2017-03-01,2.29009523971447e-05
2017-03-02,2.85433122085593e-05
2017-03-03,2.85001110848204e-05
2017-03-06,2.84232752689909e-05
2017-03-07,2.83626209511984e-05
2017-03-08,2.83018494803334e-05
2017-03-09,2.82381623810199e-05
2017-03-10,2.81623590476529e-05
2017-03-13,2.80904449297201e-05
2017-03-14,2.80150443496251e-05
2017-03-15,2.79583273039983e-05
2017-03-16,2.79332033746838e-05
2017-03-17,2.78627145045129e-05
2017-03-20,2.77921138815225e-05
2017-03-21,2.77260781815515e-05
2017-03-22,2.78367061374094e-05
2017-03-23,2.77616643261187e-05
2017-03-24,2.76942422664568e-05
2017-03-27,2.76255163399759e-05
2017-03-28,2.75575040857497e-05
2017-03-29,2.75159698118729e-05
2017-03-30,2.55771667710044e-05
2017-03-31,2.52047971020586e-05
2017-04-03,2.58846357136931e-05
2017-04-04,2.83735738665232e-05
2017-04-05,2.44983738794728e-05
2017-04-06,3.002961534245e-05
2017-04-07,2.47682944164179e-05
2017-04-10,2.48543880731048e-05
2017-04-11,2.4547706402047e-05
2017-04-12,2.55289955096361e-05
2017-04-13,3.31322116642918e-05
2017-04-17,4.57222110632159e-05
2017-04-18,4.18861081167067e-05
2017-04-19,2.55980282280819e-05
2017-04-20,3.03472276755406e-05
2017-04-21,4.53920622042052e-05
2017-04-24,2.81751226957555e-05
2017-04-25,5.49462091279585e-05
2017-04-26,4.41581590689211e-05
2017-04-27,2.55268887815156e-05
2017-04-28,2.00415281431681e-05
2017-05-01,1.98366353321162e-05
2017-05-02,1.95794552867484e-05
2017-05-03,1.93255555359086e-05
2017-05-04,1.91050605683925e-05
2017-05-05,1.88504807873889e-05
2017-05-08,1.87439960903633e-05
2017-05-09,1.84952012110076e-05
2017-05-10,1.82843351876686e-05
2017-05-11,1.80450986160233e-05
2017-05-12,1.78831251130037e-05
2017-05-15,1.77086662343217e-05
2017-05-16,1.76653342890315e-05
2017-05-17,1.74397051840541e-05
2017-05-18,2.13079431972253e-05
2017-05-19,2.10372709743063e-05
2017-05-22,2.13332110599839e-05
2017-05-23,2.13027899567065e-05
2017-05-24,2.10443928412646e-05
2017-05-25,2.08000378741077e-05
2017-05-26,2.08809750130955e-05
2017-05-30,2.07964590298091e-05
2017-05-31,2.07157001485674e-05
2017-06-01,2.06330436902609e-05
2017-06-02,2.06306131568865e-05
2017-06-05,2.05690667065306e-05
2017-06-06,2.04877455306396e-05
2017-06-07,2.04180961232614e-05
2017-06-08,2.03378340460568e-05
2017-06-09,2.02554951743196e-05
2017-06-12,2.01758012185748e-05
2017-06-13,2.00975897971438e-05
2017-06-14,2.00410967330511e-05
2017-06-15,1.99628296935428e-05
2017-06-16,1.98939587764498e-05
2017-06-19,1.98136558842357e-05
2017-06-20,1.98284848007188e-05
2017-06-21,1.98251499453306e-05
2017-06-22,1.97475184558406e-05
2017-06-23,1.96699664542941e-05
2017-06-26,1.85682607198569e-05
2017-06-27,1.81792011530786e-05
2017-06-28,1.92971006216324e-05
2017-06-29,1.99799270510114e-05
2017-06-30,2.09530848141868e-05
2017-07-03,2.05137455743573e-05
2017-07-05,2.01547331787608e-05
2017-07-06,1.9754513363144e-05
2017-07-07,2.12831188557334e-05
2017-07-10,2.13101716674062e-05
2017-07-11,2.08821710111074e-05
2017-07-12,2.04791157552202e-05
2017-07-13,2.09160574501533e-05
2017-07-14,2.05544983076496e-05
2017-07-17,2.04756572484828e-05
2017-07-18,2.00471638429896e-05
2017-07-19,1.96267442714524e-05
2017-07-20,1.96762422338182e-05
2017-07-21,1.92647945943794e-05
2017-07-24,1.88809007795899e-05
2017-07-25,1.87121454706557e-05
2017-07-26,1.86868930237826e-05
2017-07-27,1.86604557278041e-05
2017-07-28,1.8634756619968e-05
2017-07-31,1.86096078428106e-05
2017-08-01,1.85839249704392e-05
2017-08-02,1.85584424908839e-05
2017-08-03,1.85322029899265e-05
2017-08-04,1.85080777635127e-05
2017-08-07,1.84821007356992e-05
2017-08-08,1.84564822488592e-05
2017-08-09,1.84325033111633e-05
2017-08-10,1.84069701102326e-05
2017-08-11,1.84437691411215e-05
2017-08-14,1.84185879710447e-05
2017-08-15,1.84194862353343e-05
2017-08-16,1.83934897135535e-05
2017-08-17,1.83675215533641e-05
2017-08-18,1.84102134994531e-05
2017-08-21,1.83914077588428e-05
2017-08-22,2.04409669371768e-05
2017-08-23,2.04490374275921e-05
2017-08-24,2.04267046751914e-05
2017-08-25,2.04058536369747e-05
2017-08-28,2.03816958253953e-05
2017-08-29,2.03573241045689e-05
2017-08-30,2.03330592879271e-05
2017-08-31,2.03151898270389e-05
2017-09-01,2.03032882324755e-05
2017-09-05,2.02809490828378e-05
2017-09-06,2.02788793305788e-05
2017-09-07,2.02556079079668e-05
2017-09-08,2.02316088145262e-05
2017-09-11,2.0209200751094e-05
2017-09-12,2.02215351057086e-05
2017-09-13,2.02047264375429e-05
2017-09-14,2.01810090064985e-05
2017-09-15,2.01580588263782e-05
2017-09-18,2.01348588155201e-05
2017-09-19,2.01117865097699e-05
2017-09-20,1.9883219768714e-05
2017-09-21,1.98734155780548e-05
2017-09-22,1.98636505979844e-05
2017-09-25,1.98538664385393e-05
2017-09-26,1.98441129777596e-05
2017-09-27,1.98343511116807e-05
2017-09-28,1.98246063707667e-05
2017-09-29,1.98148605601362e-05
2017-10-02,1.9805134101629e-05
2017-10-03,1.97954203692603e-05
2017-10-04,1.978570621286e-05
2017-10-05,1.97759996004487e-05
2017-10-06,1.97663415058038e-05
2017-10-09,1.97566585979242e-05
